,Title,Size,Area,Link,Filename,Src,is_Abstract,is_Animals,is_Architecture,is_Art-For-Kids,is_Astronomy-Space,is_Book-Illustration,is_Botanical,is_Comics,is_Conde-Nast-Magazines,is_Costume-Fashion,is_Cuisine,is_Dance,is_Disney,is_Education,is_Fantasy,is_Figurative,is_Geodes-And-Minerals,is_Geometrics-Art,is_Hobbies,is_Holidays,is_Home-Hearth,is_Humor,is_Japandi,is_Maps,is_Maximalist-Art,is_Motivational,is_Movies,is_Museums,is_Music,is_People,is_Places,is_Religion-Spirituality,is_Scenic,is_Performing-Arts,is_Publications,is_Seasons,is_Sports,is_Still-Life,is_Television,is_The-New-Yorker,is_Transportation,is_Typography-Symbols,is_World-Culture,num_colors,dom_color,warm_cool,complexity,brightness,sharpness
36933,We are Creative and Friendly; This Will Make Space Peaceful Forever!,"(16, 24)",384,/products/p38644269011-sa-i9832583/we-are-creative-and-friendly-this-will-make-space-peaceful-forever.htm?upi=PWBBG40&PODConfigID=9664567&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_797.jpg,https://imgc.artprintimages.com/img/print/we-are-creative-and-friendly-this-will-make-space-peaceful-forever_u-l-pwbbg40.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,2,37,75.97899339933993,20243.591584158417
36934,The Celestial Chart of the Southern Hemisphere,"(16, 16)",256,/products/p36984822320-sa-i9583772/albrecht-duerer-the-celestial-chart-of-the-southern-hemisphere.htm?upi=PUGHFL0&PODConfigID=8880742&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_798.jpg,https://imgc.artprintimages.com/img/print/albrecht-duerer-the-celestial-chart-of-the-southern-hemisphere_u-l-pughfl0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,1,181.3627356321839,109273.39137931034
36935,A Colorful Meteor Photographed Above the Inversion Layer,"(16, 16)",256,/products/p36186334134-sa-i9484087/babak-tafreshi-a-colorful-meteor-photographed-above-the-inversion-layer.htm?upi=PU7BBR0&PODConfigID=4990799&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_799.jpg,https://imgc.artprintimages.com/img/print/babak-tafreshi-a-colorful-meteor-photographed-above-the-inversion-layer_u-l-pu7bbr0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,2,7,44.916022222222225,2865.4348715555557
36936,"The Launch of Skylab 2, Kennedy Space Center, Florida, USA, 1973","(18, 12)",216,/products/p35011774147-sa-i9425392/the-launch-of-skylab-2-kennedy-space-center-florida-usa-1973.htm?upi=Q10LKYY0&PODConfigID=14258383&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_800.jpg,https://imgc.artprintimages.com/img/print/the-launch-of-skylab-2-kennedy-space-center-florida-usa-1973_u-l-q10lkyy0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,2,18,125.87236666666666,46105.9666949375
36937,"Earthrise Seen from Surface of the Moon, Apollo Mission, 1969","(12, 16)",192,/products/p35011677866-sa-i9424734/earthrise-seen-from-surface-of-the-moon-apollo-mission-1969.htm?upi=Q10LKK20&PODConfigID=14258388&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_801.jpg,https://imgc.artprintimages.com/img/print/earthrise-seen-from-surface-of-the-moon-apollo-mission-1969_u-l-q10lkk20.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Orange,3,31,60.85431111111111,28448.190372888886
36938,"The Apollo 15 Command and Service Modules in Lunar Orbit, 1971","(16, 16)",256,/products/p35013058950-sa-i9419034/the-apollo-15-command-and-service-modules-in-lunar-orbit-1971.htm?upi=Q10LTKI0&PODConfigID=14258395&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_802.jpg,https://imgc.artprintimages.com/img/print/the-apollo-15-command-and-service-modules-in-lunar-orbit-1971_u-l-q10ltki0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,1,149.61555555555555,5855.138426555555
36939,"View of Mars, August 1976","(18, 12)",216,/products/p35012379301-sa-i9415930/view-of-mars-august-1976.htm?upi=PTVKSL0&PODConfigID=9436042&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_803.jpg,https://imgc.artprintimages.com/img/print/view-of-mars-august-1976_u-l-ptvksl0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Black,2,3,60.875264227642276,5482.1890243902435
36940,"Mars and Venus, Ca 1590","(16, 12)",192,/products/p34988251686-sa-i9400653/jacopo-palma-il-giovane-the-younger-mars-and-venus-ca-1590.htm?upi=PTQ7S20&PODConfigID=8880730&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_804.jpg,https://imgc.artprintimages.com/img/print/jacopo-palma-il-giovane-the-younger-mars-and-venus-ca-1590_u-l-ptq7s20.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,2,73,67.06649789029535,16768.400342315155
36941,"Reflections of the Sun on Water, Late 15th or Early 16th Century","(12, 16)",192,/products/p34932945537-sa-i9366695/leonardo-da-vinci-reflections-of-the-sun-on-water-late-15th-or-early-16th-century.htm?upi=PTHUAL0&PODConfigID=8880730&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_805.jpg,https://imgc.artprintimages.com/img/print/leonardo-da-vinci-reflections-of-the-sun-on-water-late-15th-or-early-16th-century_u-l-pthual0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,White,2,1,193.57032904148784,50019.45575088875
36942,Barred Spiral Galaxy Messier 83,"(16, 16)",256,/products/p30504817062-sa-i8959557/barred-spiral-galaxy-messier-83.htm?upi=PRRTKR0&PODConfigID=4990795&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_806.jpg,https://imgc.artprintimages.com/img/print/barred-spiral-galaxy-messier-83_u-l-prrtkr0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,2,53,40.71553333333333,9145.405
36943,Jupiter,"(16, 12)",192,/products/p29938042380-sa-i8753360/jupiter.htm?upi=Q10D2RR0&PODConfigID=14258388&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_807.jpg,https://imgc.artprintimages.com/img/print/jupiter_u-l-q10d2rr0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Maroon,3,73,132.1162962962963,34580.774254765434
36944,The Constellations,"(16, 12)",192,/products/p28045526445-sa-i8530577/alexander-jamieson-the-constellations.htm?upi=PPFPSS0&PODConfigID=8880730&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_808.jpg,https://imgc.artprintimages.com/img/print/alexander-jamieson-the-constellations_u-l-ppfpss0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,1,215.22801587301586,46019.80952380953
36945,Living Cycad,"(12, 18)",216,/products/p28001431107-sa-i8485384/living-cycad.htm?upi=PP835E0&PODConfigID=9436042&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_809.jpg,https://imgc.artprintimages.com/img/print/living-cycad_u-l-pp835e0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Olive,2,1,210.54371859296484,38690.419306078125
36946,An Unusual Nebula in the Cosmos Has a Heart at its Center,"(16, 16)",256,/products/p26758182620-sa-i8122738/an-unusual-nebula-in-the-cosmos-has-a-heart-at-its-center.htm?upi=PO6ADI0&PODConfigID=4986570&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_810.jpg,https://imgc.artprintimages.com/img/print/an-unusual-nebula-in-the-cosmos-has-a-heart-at-its-center_u-l-po6adi0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,Black,3,53,94.46054444444445,20321.035
36947,"Ngc 2264, the Cone Nebula Region","(18, 12)",216,/products/p26757496887-sa-i8122467/ngc-2264-the-cone-nebula-region.htm?upi=PO62DM0&PODConfigID=4990715&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_811.jpg,https://imgc.artprintimages.com/img/print/ngc-2264-the-cone-nebula-region_u-l-po62dm0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Black,2,82,53.68763333333333,17151.426343999996
36948,"Ic 1805, the Heart Nebula","(16, 16)",256,/products/p26758150170-sa-i8122087/ic-1805-the-heart-nebula.htm?upi=PO698T0&PODConfigID=4990795&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_812.jpg,https://imgc.artprintimages.com/img/print/ic-1805-the-heart-nebula_u-l-po698t0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Teal,2,231,53.83672222222222,49658.869486222226
36949,Nikola Tesla with an Early Tesla Coil,"(18, 12)",216,/products/p25844424812-sa-i8035959/nikola-tesla-with-an-early-tesla-coil.htm?upi=PNYAV90&PODConfigID=9436042&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_813.jpg,https://imgc.artprintimages.com/img/print/nikola-tesla-with-an-early-tesla-coil_u-l-pnyav90.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Teal,3,76,115.2860101010101,35933.38732010765
36950,Orbis Terrarum Nova Et Accuratissima Tabula,"(16, 12)",192,/products/p25831300484-sa-i8033740/nicholas-visscher-orbis-terrarum-nova-et-accuratissima-tabula.htm?upi=PNXFIX0&PODConfigID=8880730&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_814.jpg,https://imgc.artprintimages.com/img/print/nicholas-visscher-orbis-terrarum-nova-et-accuratissima-tabula_u-l-pnxfix0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,1,144.68749670619235,49640.690652056735
36951,Rocket Capsule Illustration from the 1872 Edition of from the Earth to the Moon,"(12, 18)",216,/products/p25831226415-sa-i8033591/jules-verne-rocket-capsule-illustration-from-the-1872-edition-of-from-the-earth-to-the-moon.htm?upi=PNX6T50&PODConfigID=9436042&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_815.jpg,https://imgc.artprintimages.com/img/print/jules-verne-rocket-capsule-illustration-from-the-1872-edition-of-from-the-earth-to-the-moon_u-l-pnx6t50.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,White,2,188,66.95852564102564,26602.9349453934
36952,Star Fields of the Milky Way (Photo Illustration),"(24, 8)",192,/products/p25751868698-sa-i8028650/star-fields-of-the-milky-way-photo-illustration.htm?upi=PNVRQT0&PODConfigID=4990601&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_816.jpg,https://imgc.artprintimages.com/img/print/star-fields-of-the-milky-way-photo-illustration_u-l-pnvrqt0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Navy,2,63,50.175319865319864,37423.30699392919
36953,Advertisement for Lunar Real Estate,"(12, 16)",192,/products/p25404623071-sa-i7981617/advertisement-for-lunar-real-estate.htm?upi=PNL09X0&PODConfigID=8880730&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_817.jpg,https://imgc.artprintimages.com/img/print/advertisement-for-lunar-real-estate_u-l-pnl09x0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,White,2,1,211.02782546494993,46577.98823886976
36954,Journey: Inspirational Quote and Motivational Poster,"(18, 12)",216,/products/p24469857186-sa-i7927759/journey-inspirational-quote-and-motivational-poster.htm?upi=PN8S2P0&PODConfigID=4990715&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_818.jpg,https://imgc.artprintimages.com/img/print/journey-inspirational-quote-and-motivational-poster_u-l-pn8s2p0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Teal,2,31,93.9413,8745.8625
36955,A Vertical Panorama Showing the Milky Way,"(8, 24)",192,/products/p24469856419-sa-i7927053/a-vertical-panorama-showing-the-milky-way.htm?upi=PN8REF0&PODConfigID=4990603&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_819.jpg,https://imgc.artprintimages.com/img/print/a-vertical-panorama-showing-the-milky-way_u-l-pn8ref0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,1,80.40363333333333,1621.29
36956,Old World Map,"(24, 16)",384,/products/p22971114556-sa-i7894474/arcoss-old-world-map.htm?upi=PN3PSS0&PODConfigID=9664567&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_820.jpg,https://imgc.artprintimages.com/img/print/arcoss-old-world-map_u-l-pn3pss0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Olive,0,4,137.05783333333332,51058.6985594375
36957,IRAS Infrared Astronomy Satellite,"(18, 12)",216,/products/p22203298796-sa-i7786879/mark-williamson-iras-infrared-astronomy-satellite.htm?upi=PZKJ9H0&PODConfigID=14258383&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_821.jpg,https://imgc.artprintimages.com/img/print/mark-williamson-iras-infrared-astronomy-satellite_u-l-pzkj9h0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,2,44,74.43875,34120.77914775
36958,Interior of Mars,"(8, 24)",192,/products/p22198010654-sa-i7781896/detlev-van-ravenswaay-interior-of-mars.htm?upi=PZK4DK0&PODConfigID=14258375&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_822.jpg,https://imgc.artprintimages.com/img/print/detlev-van-ravenswaay-interior-of-mars_u-l-pzk4dk0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Black,3,1,28.949233333333332,4764.165
36959,Solar System Formation,"(18, 12)",216,/products/p22198010896-sa-i7781813/detlev-van-ravenswaay-solar-system-formation.htm?upi=PZK5NB0&PODConfigID=14258383&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_823.jpg,https://imgc.artprintimages.com/img/print/detlev-van-ravenswaay-solar-system-formation_u-l-pzk5nb0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Maroon,3,37,91.77205,11052.0825
36960,"Fraunhofer Lines, Diagram","(18, 12)",216,/products/p22197876359-sa-i7781280/detlev-van-ravenswaay-fraunhofer-lines-diagram.htm?upi=PZK2WL0&PODConfigID=14258383&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_824.jpg,https://imgc.artprintimages.com/img/print/detlev-van-ravenswaay-fraunhofer-lines-diagram_u-l-pzk2wl0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Orange,3,59,38.471016666666664,15346.983731937504
36961,"Schiaparelli's Map of Mars, 1877-1888","(18, 12)",216,/products/p22197959457-sa-i7781192/detlev-van-ravenswaay-schiaparelli-s-map-of-mars-1877-1888.htm?upi=PZK2XZ0&PODConfigID=14258383&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_825.jpg,https://imgc.artprintimages.com/img/print/detlev-van-ravenswaay-schiaparelli-s-map-of-mars-1877-1888_u-l-pzk2xz0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Olive,3,1,194.07908333333333,28730.209899
36962,Composite Image of the Phases of the Moon,"(16, 12)",192,/products/p22110151509-sa-i7601503/john-sanford-composite-image-of-the-phases-of-the-moon.htm?upi=PZJOZI0&PODConfigID=14258388&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_826.jpg,https://imgc.artprintimages.com/img/print/john-sanford-composite-image-of-the-phases-of-the-moon_u-l-pzjozi0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Teal,2,9,17.108266666666665,7114.21665239506
36963,Artificial Intelligence,"(16, 12)",192,/products/p22110133916-sa-i7598772/pasieka-artificial-intelligence.htm?upi=PZJKZK0&PODConfigID=14258388&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_827.jpg,https://imgc.artprintimages.com/img/print/pasieka-artificial-intelligence_u-l-pzjkzk0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Teal,3,55,146.3704,36730.93665239506
36964,"Constellation of Ursa Major, the Great Bear.","(18, 12)",216,/products/p22109904591-sa-i7596132/pekka-parviainen-constellation-of-ursa-major-the-great-bear.htm?upi=PZJCJZ0&PODConfigID=14258383&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_828.jpg,https://imgc.artprintimages.com/img/print/pekka-parviainen-constellation-of-ursa-major-the-great-bear_u-l-pzjcjz0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Black,2,578,26.0253,80175.822399
36965,Comet Ikeya-Zhang,"(12, 18)",216,/products/p22110015256-sa-i7596119/pekka-parviainen-comet-ikeya-zhang.htm?upi=PZJFWK0&PODConfigID=14258383&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_829.jpg,https://imgc.artprintimages.com/img/print/pekka-parviainen-comet-ikeya-zhang_u-l-pzjfwk0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,Black,2,66,27.134033333333335,26153.051459750004
36966,"Very Long Baseline Array Radio Telescope, Hawaii","(12, 16)",192,/products/p22109578341-sa-i7594282/david-nunuk-very-long-baseline-array-radio-telescope-hawaii.htm?upi=PZJ83L0&PODConfigID=14258388&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_830.jpg,https://imgc.artprintimages.com/img/print/david-nunuk-very-long-baseline-array-radio-telescope-hawaii_u-l-pzj83l0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Black,3,22,61.471614814814814,5896.563319061728
36967,HST View of Gravitational Lens 0024+1654,"(16, 16)",256,/products/p22109390673-sa-i7590656/hst-view-of-gravitational-lens-0024-1654.htm?upi=PL1LPA0&PODConfigID=4990091&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_831.jpg,https://imgc.artprintimages.com/img/print/hst-view-of-gravitational-lens-0024-1654_u-l-pl1lpa0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,2,106,23.784455555555557,9435.127427750002
36968,Spiral Galaxy NGC 4414,"(16, 12)",192,/products/p22109366109-sa-i7590620/spiral-galaxy-ngc-4414.htm?upi=PZIR1I0&PODConfigID=14258388&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_832.jpg,https://imgc.artprintimages.com/img/print/spiral-galaxy-ngc-4414_u-l-pzir1i0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Black,2,25,50.9045037037037,16465.293333333335
36969,"Helix Nebula, HST Image","(16, 16)",256,/products/p22109352788-sa-i7590592/helix-nebula-hst-image.htm?upi=PL0Z4M0&PODConfigID=4990091&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_833.jpg,https://imgc.artprintimages.com/img/print/helix-nebula-hst-image_u-l-pl0z4m0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Black,3,14,32.21957777777778,2842.315
36970,Atmospheric Waves on Jupiter,"(16, 16)",256,/products/p22109358765-sa-i7590428/atmospheric-waves-on-jupiter.htm?upi=PL159E0&PODConfigID=4990091&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_834.jpg,https://imgc.artprintimages.com/img/print/atmospheric-waves-on-jupiter_u-l-pl159e0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Olive,0,33,119.79662222222223,19430.192427750004
36971,3-D Topography of Mars,"(18, 12)",216,/products/p22109335651-sa-i7590389/3-d-topography-of-mars.htm?upi=PZITFI0&PODConfigID=14258383&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_835.jpg,https://imgc.artprintimages.com/img/print/3-d-topography-of-mars_u-l-pzitfi0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Teal,1,2,102.4642,27751.5857984375
36972,Great Red Spot on Jupiter,"(16, 16)",256,/products/p22109315729-sa-i7590324/great-red-spot-on-jupiter.htm?upi=PL0BGI0&PODConfigID=4990091&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_836.jpg,https://imgc.artprintimages.com/img/print/great-red-spot-on-jupiter_u-l-pl0bgi0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Olive,3,58,118.43033333333334,22232.044601972226
36973,"Full Moon Above Earth, From the ISS","(12, 18)",216,/products/p22109315624-sa-i7590323/full-moon-above-earth-from-the-iss.htm?upi=PZIRGB0&PODConfigID=14258383&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_837.jpg,https://imgc.artprintimages.com/img/print/full-moon-above-earth-from-the-iss_u-l-pzirgb0.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sky,3,2,88.57235,1764.345
36974,Hurricane Floyd,"(18, 12)",216,/products/p22109283761-sa-i7590224/hurricane-floyd.htm?upi=PZIVK90&PODConfigID=14258383&sOrigID=1849,D:/query_data/art_images/Astronomy-Space/Astronomy-Space_img_838.jpg,https://imgc.artprintimages.com/img/print/hurricane-floyd_u-l-pzivk90.jpg?src=gp&w=300&h=300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Navy,2,49,111.54626666666667,21688.004711
